show_id,director_id
80147318,2336
80152741,2029
80097375,2337
80097375,2338
80097375,2339
80118002,2340
80092837,2341
80092837,2342
70242899,2343
70053412,2344
80131616,2345
80174367,2346
80174367,2347
80217312,2348
80117531,2349
80153131,2350
80991400,430
81059388,2083
80231156,2351
80191045,2352
81029383,2353
80178280,639
80119555,2354
80158270,2355
70302836,2356
70302836,2357
81034763,2358
80151370,114
80151370,780
81010962,2359
80094258,2360
80201570,2361
80225034,825
80044834,932
80216779,2362
80201497,2363
80134431,2364
80198745,2365
80198745,2366
80167628,2367
80059410,871
70252885,1909
80157760,2368
80065220,2369
80065220,2370
80124726,883
80124726,483
70301279,2371
81002591,2372
81002591,2373
80123777,2374
80123777,2375
80109296,2376
81017530,2377
80190130,2378
80226357,2379
80061160,2380
80133550,732
80133550,1230
80103313,2381
80092925,1460
80094723,1288
81010869,1305
80188883,1305
81045072,2382
81010873,1460
81010864,1288
81010866,1460
80175332,1460
81047510,2383
81047510,2384
81047510,2385
80011541,1460
80065327,2205
81010872,1289
70123648,1288
70127628,1460
80050106,1290
80134779,700
80159955,2386
80013282,2167
70167133,2387
70039645,2388
80103313,2389
80213299,2390
80213299,2391
80213299,2392
80213299,2393
80213299,2394
80213299,2395
80213299,2396
80213299,2397
80214579,2398
80119235,2399
80039717,2400
70278931,59
70305955,2401
81051693,2402
80109295,2151
80071048,2403
80002073,2404
80002073,254
80021983,2404
80002074,2404
80100937,2405
80023667,2074
80191608,2406
80119233,2251
80100261,2407
80100261,2408
80992973,283
81026327,2409
80224060,2410
81027190,2411
81071868,251
80013712,2412
70292939,309
80057509,2413
70202577,1227
80118004,2414
80003151,2415
80003152,2416
80012477,2417
80003153,2418
70296573,2418
80236133,2419
81069254,1150
81069254,2420
80223050,2421
70251896,787
80198735,2422
80134969,799
70166234,2423
60031404,2424
81031652,2425
80217121,2426
80117596,560
81060040,2427
81005266,2428
81063743,2429
80219974,2430
80177414,2431
80226233,2432
80098490,2433
81024494,2434
70176656,533
80214581,2435
80223731,2436
80211728,2437
80121386,2406
80158772,2438
80152627,2439
80149259,2440
80149259,2441
70307570,2442
80081337,2442
81057246,2443
80175623,2444
80222025,2445
80161850,2446
80107808,2447
80123910,979
80103428,979
80113673,1174
80013271,476
80989337,2448
80191555,2449
80184625,2450
70100084,679
80106438,2451
70295085,491
70295085,635
80159877,2452
81043345,347
80208091,2453
81052266,2454
81067757,2455
80095232,885
81067758,2456
70002291,1250
81050193,2457
81067759,2458
80045203,2459
81043346,118
81045069,2460
80216820,2461
81026667,2462
81026667,2463
70056686,2464
81067761,2465
80992672,2466
80992672,2467
81050194,2468
70109378,2469
81043343,2470
80988834,2471
80144372,2472
80201612,2473
80202087,1717
80201816,2325
80201816,2474
80201605,2475
80201609,1257
70116577,2476
70121660,856
70120167,93
80201622,2300
80201817,2475
80082749,2477
80065214,2478
80152155,2479
80152155,2480
80167461,2481
80157565,2482
81071972,2483
80244853,2314
80167498,1628
80227304,2484
80081987,2485
80134968,2486
80134887,2487
80046696,2488
70118368,486
70118368,2489
81012294,2490
81012294,2491
81012294,2492
81012294,2493
81012294,2494
80013293,2495
80241304,2496
80147513,2497
80103818,2266
80103818,2498
80174429,1073
80174429,2499
80174429,2500
80174429,2501
80174429,2502
60022998,2503
60022998,2504
60003378,2298
70132722,2505
81045891,2506
81045891,2507
81059656,2508
80080618,2509
80994282,2510
80220013,2511
80065492,2512
81050118,616
81050118,2513
81048914,303
80220228,2514
70101697,603
80106984,2495
80104316,2515
80208661,2516
81063480,2517
80199689,2518
81059649,2519
81059649,2520
80205451,676
70045919,1674
80141928,2521
80198055,2522
80195654,2523
80170992,2524
80163352,2525
80217040,1979
80172958,327
80171291,2526
80234290,1960
80234290,2527
80005332,2528
80060060,2529
80091866,2530
80017528,2531
80095530,2004
80093105,2532
80127604,2533
80156767,2534
80156767,2535
80159668,2536
80159668,2537
80159668,2538
80159668,2539
80152745,351
80167843,2540
70306702,2541
81004748,2542
80174959,685
80225595,2543
80160347,502
80098200,2544
80081410,1315
80081410,1316
80081410,1317
80081410,1318
70117322,2545
81157385,2546
81033201,2547
81033201,2548
70253594,2549
70266069,280
70035037,149
81016342,708
81016342,153
70152959,2386
70144331,2550
80178974,2551
80157086,253
70089214,2552
60020906,569
60002808,2553
70129396,2554
70129396,2555
80156938,263
80156938,253
70087087,2556
80156405,2557
80103392,2258
80098288,2558
70103762,2559
80223271,1858
81016408,2560
80201490,2561
80993105,2562
80195198,2563
81003741,2564
81172740,2565
80223779,377
81068687,2566
81172758,2567
81172758,2568
70120340,2569
80126997,414
81172868,414
81002594,680
80185876,2570
80117746,2410
80142615,2571
80115673,2572
80105691,2573
80244190,2574
80187435,277
80104103,2575
80004478,412
81188871,2576
80211590,2577
80988989,2578
80117080,2579
80042368,2132
70211474,984
81213876,2580
70056728,2581
81161834,2582
247747,2583
70064205,2584
80083672,2585
60003405,2586
70053010,2587
70062701,387
81213889,469
70005055,2588
352989,2589
81213893,1126
372195,2590
20255593,2586
70059328,2591
81213888,1529
60024927,505
20255837,2592
70006866,2593
20077944,1132
20705133,2594
21028086,2586
22040803,2269
70054380,2530
60020236,2595
20765027,2596
81109078,2597
81213885,2598
70129075,454
70295531,2599
17457622,1126
20712279,2600
70051840,2601
81213895,2586
24073896,2602
81221913,2603
70040912,1126
81213979,2604
70018445,1126
81213897,2596
81213882,2605
81213896,2606
60003097,2588
81213887,2607
896678,2608
81217436,2609
81221914,2610
70072558,2611
60002818,2588
20257617,2612
70059284,469
60001404,2606
81213879,2613
81213898,464
28371873,2614
17016471,2615
70065255,454
60021548,994
81217438,2616
81213873,2617
81213874,2618
81213884,2619
81045989,2299
70059483,2620
80108207,2620
70043231,2621
70043231,2622
60004393,2623
70026468,2623
81031650,2624
81006261,471
81045509,2625
70298389,2626
81045530,2626
81045511,277
70266169,2627
80210716,2628
80210716,2629
80230402,281
80230465,1528
80230465,2630
80168234,2631
80221778,2632
80184972,2633
80184972,2634
80208212,2635
80218432,2636
80115134,2637
80098284,2638
80087891,2639
80022613,2640
80163263,2641
81078397,2642
80221271,1098
80103374,2643
81167490,2644
81012943,148
80044536,2645
70301620,2646
70213471,2647
70132228,2648
70132228,2649
80194671,2650
70253398,2651
80185375,2652
80097519,2653
81024730,2654
80151663,2655
80244708,2656
80244708,2657
80082739,2658
81228864,2659
81094074,2660
81044813,2661
81029400,2662
80141781,2663
70253590,2664
81150338,2665
80013773,2666
80098103,770
80211991,2667
80182473,2668
80214478,277
80182034,2669
80182034,2670
80083594,2671
81164603,2672
81000505,2673
81000505,2674
81045499,2675
81164636,376
81037697,2676
81037697,2677
80208235,2678
80219127,2679
80219127,2680
80052828,2681
80052828,2682
80244123,2683
81104634,875
80171023,1851
80107989,1927
80168161,1915
80158649,2684
80134885,2685
80136548,2686
80136548,2687
80097363,329
81014479,1917
80989338,2688
80131551,2689
80119234,749
80229953,995
81108479,2690
81172830,2691
80999643,2692
80196789,2693
81020973,2642
81019341,2694
80223098,2695
80132411,2696
81172911,414
81172897,2697
80174451,2224
81001097,2698
70270949,2699
81008536,2700
81036532,2701
81036535,2702
81036533,2703
80232740,2704
80232740,555
80107030,2705
80163222,2706
80142140,2707
80117628,138
60030245,2708
70271592,2709
80046144,2710
80046145,2710
81036338,2711
80058480,2712
80206847,1993
80164930,2713
80115102,2714
80098467,2715
80098491,607
81018239,2716
80205978,2717
80189806,2718
80155902,2719
80206057,2717
80105358,2720
80108691,96
80166467,2721
80166467,1095
80218939,2722
80175314,2723
80039655,2724
80023921,2725
80023921,2726
81070659,2727
81045765,2728
81018634,2729
80039602,2730
80090672,2731
80012535,2732
80012535,586
70137790,2733
81048551,2734
81048551,2735
81048551,2736
81048551,2737
81048551,2738
81048551,2739
81048551,2740
81048551,2741
81048551,2742
81048551,2743
81048551,2744
80058477,1699
81039381,2745
80026431,2746
80026431,2747
80013772,2748
80013474,2749
81016045,1419
80232329,2750
80000644,2751
80145625,2752
80144803,2753
80127459,2754
80125782,2755
80074933,2756
60021525,2757
80057585,1222
20255837,2757
70224999,2757
70181734,2386
80205232,754
70254352,2758
81213153,2759
81213148,2760
70134537,2761
70001237,2757
70114467,1222
81213149,2762
70110883,976
60004509,2763
60004509,2764
60004509,2765
70262614,2758
70202336,1222
81025946,2766
81036745,2767
80188902,2768
81045054,2769
70117674,2770
80104116,8
80197310,2771
80220783,2382
80177441,2772
80218586,2773
80210182,2774
80018252,2775
80203788,2776
80227673,2777
80218784,2778
80218783,2779
80223049,2780
80217545,2781
80203784,2782
80203784,2783
80106230,2784
70003680,2785
80216662,2786
80093295,2787
80142450,2788
80087348,2789
80098810,2790
81221873,2791
80085567,2792
80240715,237
80222301,2793
80222301,2794
80104182,2795
81001887,507
81172747,2796
81172757,2797
70243446,2798
81210770,2799
81060232,2800
81060232,2801
80158871,700
80139397,2802
80107019,2803
80107019,2804
80191835,2805
80124728,883
80124728,483
80020772,1089
70290567,2806
81037373,2807
80065754,2808
80205065,2809
80194612,2810
80104420,2410
80039517,1285
81035888,1032
81036542,871
81001121,2811
80144453,2812
81009829,2813
81009829,2814
81148811,2815
18066997,2299
60023608,2228
1153656,2228
21302357,2228
81217745,2816
80011622,2817
81165325,1361
81217746,589
70023451,348
80182479,1008
81217741,2818
60024161,2819
873159,907
81217747,2820
70229213,2821
80191294,2822
70021640,533
70044689,528
80208793,2823
80208793,2824
81217742,2825
81169158,247
81169158,2826
81149202,2827
70216819,1852
70124651,2828
81002685,2829
70285697,1626
81018536,2830
81018536,2831
81030201,2832
81024726,2833
81015153,2834
81030198,1626
80017265,1626
81024716,582
80106306,2835
80106306,2836
60034549,2253
80135353,2837
70126809,1852
80127645,2838
80187471,2839
81030200,2840
81030197,2841
70104313,544
80166319,2842
80166319,2843
80158854,2844
80158854,2845
80203781,2846
80203792,2847
80191930,2848
80191930,2849
70170181,2850
80173001,2851
80171247,2852
80171247,2853
70286808,2854
70135647,894
70135647,2855
80201828,2856
80203787,463
70236586,387
80191513,2857
80176212,2858
80176212,2859
80113785,2860
80152091,2861
80118982,2862
80149139,2863
80114915,2864
80104240,2865
907090,2866
80149282,2867
80154176,2868
80073100,586
80073100,2732
80073100,2869
70253397,2870
81074367,2871
81091977,2872
81091977,2873
80245357,2874
80128691,2875
70183165,704
80165487,2876
70297144,2876
81065902,2877
80195838,508
81112446,1644
81088318,2878
80080617,2167
80203996,369
80203998,369
80203997,369
80204117,369
80204119,369
80204118,369
80163368,2879
80184868,2880
80044888,1305
80050006,871
80002621,574
81145273,1629
81001278,2881
80165221,2882
81035835,1031
81143771,2883
80208295,2884
80138681,2885
80167488,2886
80142222,730
80156927,2887
80108759,2888
80057578,2889
80018296,2890
70303426,2891
80104648,2892
80992995,2893
80234491,2894
80234491,2895
80234491,2896
80124724,883
80124724,483
80168079,2897
80155475,2898
70254350,2530
70033611,1626
80997863,2899
80114719,2900
80042182,1843
80042182,2901
81091381,1076
81141694,650
80209658,2902
80209658,2903
80994162,2904
80174897,2905
80173176,1268
81167494,2906
80999781,206
80997400,2907
70292992,671
70267834,767
80193491,2908
80184834,700
81046796,2909
81002601,2910
80177776,2581
81016192,2465
81016194,1393
80059505,2911
80163159,2912
81140577,281
80108234,2913
80152442,1904
80161232,2914
70275600,2915
80097431,412
80057691,2916
81003736,2917
70293130,1073
60000677,2918
70012316,248
70304914,2919
70298926,2321
80164392,2920
80122759,2921
80163366,2922
80115152,2923
80048569,2924
81036530,2925
81145277,2926
80245450,2927
81008272,1344
81012978,2928
80144145,2929
80144145,2930
81155859,2931
81155858,2932
81147910,2933
81155802,2934
70285728,2935
70274390,2936
80224150,2937
80128689,2938
80185322,700
80163054,2939
80163054,2940
81151880,2941
81151877,2941
81151878,2941
81144912,2942
81016193,2943
81016196,2944
80201175,2945
81016191,2946
80199962,2947
80134952,2948
80163407,2949
80163265,2950
60021787,528
80162179,2951
80115686,386
70242938,2952
22469949,2953
81155803,2954
70139075,571
70139072,1260
70139072,1682
70267490,171
80087354,2955
70111162,454
80099083,976
60003290,2956
70139074,2957
70303432,571
70303424,1993
70139071,2958
70219529,2598
70056059,981
70114589,2959
80104257,569
80997865,2960
70123124,984
70047320,560
70229043,2961
80087743,1993
70139078,2531
70229041,2962
70187503,392
70075775,571
70204316,2963
80234464,2964
80234464,2965
80209558,2966
80209722,2966
80153897,2967
80138469,2968
80118930,2969
80202810,2970
80202810,1869
80201039,2971
70177633,2972
70177633,1542
80146805,2973
80087352,2974
80173606,2975
80203147,38
80223582,2976
80190984,2729
81092330,2977
80021840,2978
80231419,2979
80235578,2980
80243541,602
70033644,2899
80039484,2981
70059191,2981
11546798,1626
70014531,2982
70026792,1426
80997789,1626
80997867,2983
80039662,2981
80997862,2984
60027334,2985
60027334,2899
80999983,177
70111922,2986
80997859,2987
70130432,2981
70033579,2988
70100527,137
80997857,1626
80997793,2989
80997861,2982
70299867,2990
81154987,2991
81154987,2992
81122206,2993
81122206,2994
81122206,2995
81122206,2996
81122206,2997
81122206,2998
81122206,2999
81004321,1366
80209061,3000
81002212,856
81002212,3001
81002212,3002
81002212,3003
80176707,3004
80199381,3005
80202176,2335
70123118,569
80185166,277
80068219,277
70209163,1130
80163191,3006
80184661,220
80078761,3007
80114111,144
70308278,3008
70308278,2521
81147274,3009
80039439,1758
80044804,412
81147278,3010
81146011,351
80162142,3011
80100772,3012
80188580,3013
80106737,3014
80142058,2979
70044256,2963
70113636,94
70237054,412
70301469,277
81005454,3015
80223371,2229
80175147,3016
80239831,3017
70296443,3018
80168033,3019
1153194,2772
70121522,26
81065784,3020
80124099,3021
70119812,3022
60032685,3023
70006816,2745
70236587,3024
520489,2229
70266677,3025
60010514,353
70301367,949
70301367,948
80014727,3026
81050688,3027
80081505,3028
60022700,798
915927,3029
916043,3030
60010836,3030
916061,3030
60025674,3029
70039168,540
81103092,1883
60031278,3031
60001363,210
60026477,3032
80094096,1264
81085824,3033
1171655,3034
80993489,3035
80993489,3036
70033643,2899
70233317,3037
80997858,2899
80238607,3038
80039485,1848
80998560,3039
70043379,1852
70043379,3040
80232892,3041
70124268,3042
80998564,3043
80997864,3044
70142792,2077
81002214,3045
80993656,3046
80998568,3047
80998565,3048
80998566,3049
81002215,1147
70105338,3050
81014824,3051
81013200,3052
80041339,2194
70105371,430
60022962,1020
81002213,1654
80190147,3053
80190149,3054
80195886,3055
80190148,3056
80147321,3057
70248183,948
70248183,949
70248183,3058
80151962,3059
80190146,3060
80114501,3061
80187107,1890
80167646,3062
80167646,3063
80167646,3064
80185861,3065
80081374,3066
80109260,3067
80109260,3068
80104552,3069
80108996,3070
80109248,3071
70222860,2246
70222860,3072
70222860,1349
70222860,336
70222860,375
70222860,3073
70222860,3074
70222860,3075
70222860,3076
70222860,927
70222860,499
70222860,3077
81026677,3078
81026677,3079
80202076,3080
80094357,3081
81074135,1507
80169549,3082
80091879,53
81091424,3083
80208951,3084
80208951,3085
80105690,63
80134527,3086
80989339,3087
70295170,329
80130625,3088
80096984,3089
80222823,3090
80209895,3091
80189646,283
80226962,3092
80161104,3093
80161104,3094
80191990,883
80191990,483
80098839,3095
80232502,3096
81088786,3097
81086435,3098
81091423,3083
81034317,3099
80185032,3100
80119177,3101
80231064,1482
80227118,1479
80227115,1483
80227113,426
80227116,184
80227119,1481
80227114,118
80194610,3102
80038443,426
80231065,1482
80161109,144
81029737,2988
80227677,700
81092327,3103
80231066,3104
80175333,3105
80198419,3106
70130142,3107
81062674,61
81062674,3108
80217689,3109
80235025,520
80164904,3110
81015498,3111
80157889,3112
81094082,3113
80048940,2266
80048940,3114
80128715,262
80164212,3115
80096782,3116
80164864,3117
80162993,3118
80183328,3119
81035872,3120
81035865,3121
70260989,3122
70260989,3123
80992501,1076
81076251,426
81093925,3124
70126573,1965
70242568,3125
80217772,3126
80164088,3127
80081278,3128
81066244,3129
80991404,2349
81035873,3130
81035862,1031
81094665,2309
81035878,1603
80174683,353
70103759,2215
80182411,3131
80182411,3132
80205442,3133
80205442,3134
80205442,3135
80226424,1404
80158042,3136
80117684,3137
80106337,3138
80106337,3139
80133552,700
81077451,3140
81014345,3141
80158976,1957
80238655,3142
80003150,2417
70296578,2415
70296574,2416
70309257,2418
70309257,3143
80012520,3144
70219642,501
70219642,3145
70219642,1077
70219642,112
80118916,3146
80146759,3147
81073387,3148
80207606,3149
80192186,3150
80216834,3151
80216834,3152
70241596,3153
80174097,1883
81076749,3154
81066961,3155
80174687,572
80015799,1048
80036657,3156
80036657,3157
81037733,3158
80112518,3159
81033430,3160
81035851,1032
80202920,3161
81088285,1227
81088285,3162
81088285,3163
81080942,3164
80187301,3165
80215782,2899
80215782,3166
80172000,3167
81035844,1601
81035842,3020
81035860,3168
81035846,3169
81035846,1735
81035854,1736
80097516,3170
80164465,2675
80117484,277
80017099,3171
81043542,3172
81026329,3173
81026329,3174
81006826,1582
80029368,1643
70222859,3175
70222859,3176
70261674,3177
70045274,3178
81034599,3179
81090128,3180
81090128,3181
70114022,2504
80180225,3182
80015794,3183
81088700,386
70043149,2036
70040077,1250
60031998,1644
60036103,3184
81086641,3185
70027133,712
81086640,3186
81009808,3187
80189853,3188
70059700,3189
70142918,2675
80081790,3190
80015280,2663
80141253,2663
80141254,2663
80160081,3191
80168301,108
80064273,3192
80064273,3193
80098475,3194
80058247,3195
80058247,3196
80058247,3197
81060043,3198
81024557,3199
70124562,3200
80156683,3201
80141185,3202
80126569,1080
80171982,3203
70150437,3204
81041391,3205
81018120,2902
80152625,3206
80175421,3207
80108518,1224
80172002,3208
81019144,3209
81043540,3172
81043541,3172
80170483,3210
81019888,3211
80133153,3212
80149145,2785
81044884,3213
81044884,3214
81044884,3215
81044884,3216
80106743,572
81087095,3217
81026007,1076
80244078,3218
80158875,2718
80142474,3219
80142474,3220
81086434,3221
81083791,3222
81088282,3223
70167072,3224
70058016,907
70077557,892
80233085,3225
80210602,3226
81088283,3227
80141156,3228
70077546,3229
70063591,3230
81052280,3231
70110558,2290
60020916,533
60029178,533
80103336,3232
80207445,2584
80209751,3233
80063773,3234
80063773,3235
81088284,3236
70061480,3237
80987611,1263
70060380,3238
80202808,3239
60010082,3240
60033788,3241
60033788,751
60033786,3242
60033787,3242
60022255,751
60022254,3243
70020048,3243
284890,1132
80226076,3244
70115621,387
80103383,907
60011619,3245
80041337,3246
60033223,1147
607931,3247
70298251,283
60002111,1147
80190215,3248
70000196,2531
80245519,3249
80245329,3250
70083535,2531
70039405,3251
60000722,577
80158546,965
80245518,3252
80124313,2305
60036359,787
80049281,3253
70084328,3254
70099610,1612
80156408,3255
80172938,3256
80131414,3257
80170612,3258
80144890,3259
80106786,3260
80115101,3261
80141261,3262
80158482,3263
80081955,3264
70302835,3265
80125512,3266
70205014,3267
80158479,3268
80100054,3269
80100054,3270
80104237,3271
80093107,3272
80085439,2138
80011846,3273
80064521,351
70197049,90
70197049,3274
70197049,3275
70197049,3276
70197049,3277
70197049,3278
70197049,3279
80020542,3280
70205012,3281
80108561,3282
70242310,832
80175619,3283
80144355,3284
70143825,3285
80066080,3286
60001761,3287
80133311,3286
80027042,3288
80018046,3289
70242081,3290
70143864,2264
70245163,3291
80023644,3292
80179201,3293
80007778,1311
80062047,3294
80103318,257
80171362,820
70180293,3295
70204981,3296
70142436,3297
80176929,3298
80176929,3299
80063224,3300
80164216,2706
80115328,602
80115328,561
80176842,3298
80126599,3301